timestamp,value,label,anomaly_type
2024-01-01 06:35:00,51.828235,0,
2024-01-01 06:40:00,49.486370,0,
2024-01-01 06:45:00,49.635584,0,
2024-01-01 06:50:00,50.423107,0,
2024-01-01 06:55:00,49.855075,0,
2024-01-01 07:00:00,49.763259,0,
2024-01-01 07:05:00,48.663119,0,
2024-01-01 07:10:00,49.986174,0,
2024-01-01 07:15:00,49.467703,0,
2024-01-01 07:20:00,51.399353,0,
2024-01-01 07:25:00,50.783706,0,
2024-01-01 07:30:00,49.971028,0,
2024-01-01 07:35:00,50.802057,0,
2024-01-01 07:40:00,49.592157,0,
2024-01-01 07:45:00,51.262552,0,
2024-01-01 07:50:00,49.993521,0,
2024-01-01 07:55:00,50.700059,0,
2024-01-01 08:00:00,48.450928,0,
2024-01-01 08:05:00,50.416016,0,
2024-01-01 08:10:00,47.974155,0,
2024-01-01 08:15:00,47.557605,0,
2024-01-01 08:20:00,49.634628,0,
2024-01-01 08:25:00,48.920087,0,
2024-01-01 08:30:00,50.196863,0,
2024-01-01 08:35:00,52.693708,0,
2024-01-01 08:40:00,49.001932,0,
2024-01-01 08:45:00,49.251268,0,
2024-01-01 08:50:00,50.246485,0,
2024-01-01 08:55:00,50.591616,0,
2024-01-01 09:00:00,49.788313,0,
2024-01-01 09:05:00,49.752884,0,
2024-01-01 09:10:00,50.842956,0,
2024-01-01 09:15:00,50.623889,0,
2024-01-01 09:20:00,48.759589,0,
2024-01-01 09:25:00,49.904982,0,
2024-01-01 09:30:00,50.042344,0,
2024-01-01 09:35:00,48.734618,0,
2024-01-01 09:40:00,50.311807,0,
2024-01-01 09:45:00,48.970452,0,
2024-01-01 09:50:00,51.166480,0,
2024-01-01 09:55:00,50.231295,0,
2024-01-01 10:00:00,50.107168,0,
2024-01-01 10:05:00,49.290766,0,
2024-01-01 10:10:00,49.857668,0,
2024-01-01 10:15:00,47.602704,0,
2024-01-01 10:20:00,48.642311,0,
2024-01-01 10:25:00,50.435408,0,
2024-01-01 10:30:00,47.445720,0,
2024-01-01 10:35:00,51.015930,0,
2024-01-01 10:40:00,47.904684,0,
2024-01-01 10:45:00,50.908086,0,
2024-01-01 10:50:00,48.985404,0,
2024-01-01 10:55:00,50.934789,0,
2024-01-01 11:00:00,50.157141,0,
2024-01-01 11:05:00,48.155798,0,
2024-01-01 11:10:00,51.498978,0,
2024-01-01 11:15:00,51.730049,0,
2024-01-01 11:20:00,49.921034,0,
2024-01-01 11:25:00,49.671300,0,
2024-01-01 11:30:00,49.808160,0,
2024-01-01 11:35:00,48.829817,0,
2024-01-01 11:40:00,51.318304,0,
2024-01-01 11:45:00,49.348530,0,
2024-01-01 11:50:00,49.938572,0,
2024-01-01 11:55:00,49.048044,0,
2024-01-01 12:00:00,49.248712,0,
2024-01-01 12:05:00,48.466730,0,
2024-01-01 12:10:00,51.508483,0,
2024-01-01 12:15:00,49.815095,0,
2024-01-01 12:20:00,51.159106,0,
2024-01-01 12:25:00,50.015990,0,
2024-01-01 12:30:00,49.166716,0,
2024-01-01 12:35:00,49.607978,0,
2024-01-01 12:40:00,49.327723,0,
2024-01-01 12:45:00,50.009551,0,
2024-01-01 12:50:00,49.549680,0,
2024-01-01 12:55:00,49.640094,0,
2024-01-01 13:00:00,48.345710,0,
2024-01-01 13:05:00,49.031785,0,
2024-01-01 13:10:00,51.984869,0,
2024-01-01 13:15:00,49.194520,0,
2024-01-01 13:20:00,48.735087,0,
2024-01-01 13:25:00,50.404792,0,
2024-01-01 13:30:00,51.688727,0,
2024-01-01 13:35:00,48.255171,0,
2024-01-01 13:40:00,49.749774,0,
2024-01-01 13:45:00,49.241537,0,
2024-01-01 13:50:00,47.886777,0,
2024-01-01 13:55:00,50.881912,0,
2024-01-01 14:00:00,49.971867,0,
2024-01-01 14:05:00,50.085730,0,
2024-01-01 14:10:00,49.097226,0,
2024-01-01 14:15:00,50.545741,0,
2024-01-01 14:20:00,49.352843,0,
2024-01-01 14:25:00,49.828516,0,
2024-01-01 14:30:00,48.670087,0,
2024-01-01 14:35:00,48.540677,0,
2024-01-01 14:40:00,51.602638,0,
2024-01-01 14:45:00,49.391474,0,
2024-01-01 14:50:00,50.350016,0,
2024-01-01 14:55:00,49.959451,0,
2024-01-01 15:00:00,49.470626,0,
2024-01-01 15:05:00,49.390447,0,
2024-01-01 15:10:00,50.756099,0,
2024-01-01 15:15:00,49.637759,0,
2024-01-01 15:20:00,49.818268,0,
2024-01-01 15:25:00,50.026666,0,
2024-01-01 15:30:00,51.411810,0,
2024-01-01 15:35:00,50.816613,0,
2024-01-01 15:40:00,50.459120,0,
2024-01-01 15:45:00,49.323714,0,
2024-01-01 15:50:00,48.341638,0,
2024-01-01 15:55:00,51.139436,0,
2024-01-01 16:00:00,51.159737,0,
2024-01-01 16:05:00,49.831150,0,
2024-01-01 16:10:00,50.650261,0,
2024-01-01 16:15:00,50.937732,0,
2024-01-01 16:20:00,50.997421,0,
2024-01-01 16:25:00,51.105660,0,
2024-01-01 16:30:00,49.453259,0,
2024-01-01 16:35:00,51.817968,0,
2024-01-01 16:40:00,48.504088,0,
2024-01-01 16:45:00,51.034068,0,
2024-01-01 16:50:00,50.592718,0,
2024-01-01 16:55:00,51.048343,0,
2024-01-01 17:00:00,52.254810,0,
2024-01-01 17:05:00,51.781335,0,
2024-01-01 17:10:00,48.625788,0,
2024-01-01 17:15:00,47.973594,0,
2024-01-01 17:20:00,50.980267,0,
2024-01-01 17:25:00,48.781985,0,
2024-01-01 17:30:00,49.985114,0,
2024-01-01 17:35:00,51.007673,0,
2024-01-01 17:40:00,48.027443,0,
2024-01-01 17:45:00,47.468023,0,
2024-01-01 17:50:00,50.311159,0,
2024-01-01 17:55:00,50.053263,0,
2024-01-01 18:00:00,49.705036,0,
2024-01-01 18:05:00,50.046242,0,
2024-01-01 18:10:00,48.967381,0,
2024-01-01 18:15:00,48.183807,0,
2024-01-01 18:20:00,49.800014,0,
2024-01-01 18:25:00,48.833950,0,
2024-01-01 18:30:00,48.027822,0,
2024-01-01 18:35:00,50.606817,0,
2024-01-01 18:40:00,49.926322,0,
2024-01-01 18:45:00,50.487834,0,
2024-01-01 18:50:00,48.812846,0,
2024-01-01 18:55:00,49.210329,0,
2024-01-01 19:00:00,48.801148,0,
2024-01-01 19:05:00,48.936030,0,
2024-01-01 19:10:00,50.234490,0,
2024-01-01 19:15:00,49.060430,0,
2024-01-01 19:20:00,50.427280,0,
2024-01-01 19:25:00,50.407707,0,
2024-01-01 19:30:00,52.430193,0,
2024-01-01 19:35:00,48.328653,0,
2024-01-01 19:40:00,51.065483,0,
2024-01-01 19:45:00,49.892614,0,
2024-01-01 19:50:00,49.983164,0,
2024-01-01 19:55:00,48.260163,0,
2024-01-01 20:00:00,49.447767,0,
2024-01-01 20:05:00,50.891837,0,
2024-01-01 20:10:00,49.901026,0,
2024-01-01 20:15:00,50.097265,0,
2024-01-01 20:20:00,49.651140,0,
2024-01-01 20:25:00,51.385484,0,
2024-01-01 20:30:00,49.974233,0,
2024-01-01 20:35:00,47.359501,0,
2024-01-01 20:40:00,49.169513,0,
2024-01-01 20:45:00,47.637444,0,
2024-01-01 20:50:00,46.098274,0,
2024-01-01 20:55:00,49.363862,0,
2024-01-01 21:00:00,51.600272,0,
2024-01-01 21:05:00,50.056544,0,
2024-01-01 21:10:00,48.592945,0,
2024-01-01 21:15:00,48.871160,0,
2024-01-01 21:20:00,51.356736,0,
2024-01-01 21:25:00,50.189152,0,
2024-01-01 21:30:00,50.057599,0,
2024-01-01 21:35:00,49.935846,0,
2024-01-01 21:40:00,50.046080,0,
2024-01-01 21:45:00,50.966487,0,
2024-01-01 21:50:00,50.663081,0,
2024-01-01 21:55:00,50.258846,0,
2024-01-01 22:00:00,48.748558,0,
2024-01-01 22:05:00,50.613331,0,
2024-01-01 22:10:00,49.178904,0,
2024-01-01 22:15:00,51.312615,0,
2024-01-01 22:20:00,48.474739,0,
2024-01-01 22:25:00,49.834855,0,
2024-01-01 22:30:00,49.991170,0,
2024-01-01 22:35:00,48.410425,0,
2024-01-01 22:40:00,52.066366,0,
2024-01-01 22:45:00,51.752488,0,
2024-01-01 22:50:00,49.443699,0,
2024-01-01 22:55:00,50.926065,0,
2024-01-01 23:00:00,50.454411,0,
2024-01-01 23:05:00,46.863729,0,
2024-01-01 23:10:00,50.300478,0,
2024-01-01 23:15:00,49.926387,0,
2024-01-01 23:20:00,50.099861,0,
2024-01-01 23:25:00,48.707750,0,
2024-01-01 23:30:00,49.676784,0,
2024-01-01 23:35:00,49.786089,0,
2024-01-01 23:40:00,51.425713,0,
2024-01-01 23:45:00,50.401312,0,
2024-01-01 23:50:00,49.993334,0,
2024-01-01 23:55:00,51.834764,0,
2024-01-02 00:00:00,49.333702,0,
2024-01-02 00:05:00,49.532684,0,
2024-01-02 00:10:00,47.819894,0,
2024-01-02 00:15:00,51.882927,0,
2024-01-02 00:20:00,51.157199,0,
2024-01-02 00:25:00,51.100218,0,
2024-01-02 00:30:00,50.802678,0,
2024-01-02 00:35:00,50.132178,0,
2024-01-02 00:40:00,50.258587,0,
2024-01-02 00:45:00,49.697592,0,
2024-01-02 00:50:00,49.755679,0,
2024-01-02 00:55:00,50.065164,0,
2024-01-02 01:00:00,51.814195,0,
2024-01-02 01:05:00,50.666825,0,
2024-01-02 01:10:00,49.929848,0,
2024-01-02 01:15:00,49.304730,0,
2024-01-02 01:20:00,49.238002,0,
2024-01-02 01:25:00,51.923246,0,
2024-01-02 01:30:00,50.608025,0,
2024-01-02 01:35:00,50.081061,0,
2024-01-02 01:40:00,49.584582,0,
2024-01-02 01:45:00,48.669136,0,
2024-01-02 01:50:00,49.919766,0,
2024-01-02 01:55:00,51.048390,0,
2024-01-02 02:00:00,49.528955,0,
2024-01-02 02:05:00,49.727309,0,
2024-01-02 02:10:00,49.734759,0,
2024-01-02 02:15:00,50.131513,0,
2024-01-02 02:20:00,48.088387,0,
2024-01-02 02:25:00,49.717522,0,
2024-01-02 02:30:00,48.974725,0,
2024-01-02 02:35:00,51.061502,0,
2024-01-02 02:40:00,49.075282,0,
2024-01-02 02:45:00,50.692456,0,
2024-01-02 02:50:00,51.829325,0,
2024-01-02 02:55:00,49.623684,0,
2024-01-02 03:00:00,49.278108,0,
2024-01-02 03:05:00,50.229719,0,
2024-01-02 03:10:00,49.997565,0,
2024-01-02 03:15:00,48.807660,0,
2024-01-02 03:20:00,50.553103,0,
2024-01-02 03:25:00,52.418619,0,
2024-01-02 03:30:00,49.690266,0,
2024-01-02 03:35:00,49.756549,0,
2024-01-02 03:40:00,48.746082,0,
2024-01-02 03:45:00,50.382906,0,
2024-01-02 03:50:00,48.503629,0,
2024-01-02 03:55:00,48.671683,0,
2024-01-02 04:00:00,51.535601,0,
2024-01-02 04:05:00,48.913456,0,
2024-01-02 04:10:00,51.297629,0,
2024-01-02 04:15:00,51.829230,0,
2024-01-02 04:20:00,50.311192,0,
2024-01-02 04:25:00,50.664070,0,
2024-01-02 04:30:00,52.342701,0,
2024-01-02 04:35:00,49.763926,0,
2024-01-02 04:40:00,49.288393,0,
2024-01-02 04:45:00,48.376123,0,
2024-01-02 04:50:00,50.050048,0,
2024-01-02 04:55:00,51.774973,0,
2024-01-02 05:00:00,51.151514,0,
2024-01-02 05:05:00,48.869491,0,
2024-01-02 05:10:00,48.973550,0,
2024-01-02 05:15:00,49.394995,0,
2024-01-02 05:20:00,50.350722,0,
2024-01-02 05:25:00,49.753626,0,
2024-01-02 05:30:00,50.257345,0,
2024-01-02 05:35:00,50.356087,0,
2024-01-02 05:40:00,49.641472,0,
2024-01-02 05:45:00,49.951791,0,
2024-01-02 05:50:00,50.247911,0,
2024-01-02 05:55:00,49.899236,0,
2024-01-02 06:00:00,50.604225,0,
2024-01-02 06:05:00,52.245051,0,
2024-01-02 06:10:00,50.710367,0,
2024-01-02 06:15:00,50.066973,0,
2024-01-02 06:20:00,47.976658,0,
2024-01-02 06:25:00,50.465549,0,
2024-01-02 06:30:00,47.663986,0,
2024-01-02 06:35:00,48.309159,0,
2024-01-02 06:40:00,51.025567,0,
2024-01-02 06:45:00,50.847482,0,
2024-01-02 06:50:00,49.820073,0,
2024-01-02 06:55:00,47.947987,0,
2024-01-02 07:00:00,49.554382,0,
2024-01-02 07:05:00,49.185514,0,
2024-01-02 07:10:00,50.764209,0,
2024-01-02 07:15:00,52.709277,0,
2024-01-02 07:20:00,50.260317,0,
2024-01-02 07:25:00,49.064827,0,
2024-01-02 07:30:00,48.595338,0,
2024-01-02 07:35:00,49.932687,0,
2024-01-02 07:40:00,49.787848,0,
2024-01-02 07:45:00,48.618177,0,
2024-01-02 07:50:00,50.139626,0,
2024-01-02 07:55:00,48.618904,0,
2024-01-02 08:00:00,51.334529,0,
2024-01-02 08:05:00,51.275181,0,
2024-01-02 08:10:00,51.301702,0,
2024-01-02 08:15:00,49.431139,0,
2024-01-02 08:20:00,50.617425,0,
2024-01-02 08:25:00,49.841517,0,
2024-01-02 08:30:00,49.533426,0,
2024-01-02 08:35:00,49.593025,0,
2024-01-02 08:40:00,48.440342,0,
2024-01-02 08:45:00,48.267364,0,
2024-01-02 08:50:00,50.953178,0,
2024-01-02 08:55:00,49.770518,0,
2024-01-02 09:00:00,50.259710,0,
2024-01-02 09:05:00,51.202052,0,
2024-01-02 09:10:00,47.920241,0,
2024-01-02 09:15:00,49.059044,0,
2024-01-02 09:20:00,50.210402,0,
2024-01-02 09:25:00,50.470514,0,
2024-01-02 09:30:00,49.547511,0,
2024-01-02 09:35:00,51.235015,0,
2024-01-02 09:40:00,50.252474,0,
2024-01-02 09:45:00,48.543941,0,
2024-01-02 09:50:00,48.883083,0,
2024-01-02 09:55:00,50.966565,0,
2024-01-02 10:00:00,50.556598,0,
2024-01-02 10:05:00,47.721127,0,
2024-01-02 10:10:00,51.617255,0,
2024-01-02 10:15:00,50.717632,0,
2024-01-02 10:20:00,51.612012,0,
2024-01-02 10:25:00,49.539559,0,
2024-01-02 10:30:00,49.645153,0,
2024-01-02 10:35:00,48.648251,0,
2024-01-02 10:40:00,53.044315,0,
2024-01-02 10:45:00,49.789455,0,
2024-01-02 10:50:00,51.905040,0,
2024-01-02 10:55:00,49.223249,0,
2024-01-02 11:00:00,50.196609,0,
2024-01-02 11:05:00,47.994377,0,
2024-01-02 11:10:00,49.540559,0,
2024-01-02 11:15:00,51.180506,0,
2024-01-02 11:20:00,48.497907,0,
2024-01-02 11:25:00,51.286673,0,
2024-01-02 11:30:00,50.404685,0,
2024-01-02 11:35:00,48.747259,0,
2024-01-02 11:40:00,49.398083,0,
2024-01-02 11:45:00,49.449121,0,
2024-01-02 11:50:00,49.940577,0,
2024-01-02 11:55:00,49.356627,0,
2024-01-02 12:00:00,49.007255,0,
2024-01-02 12:05:00,49.634495,0,
2024-01-02 12:10:00,48.767732,0,
2024-01-02 12:15:00,48.452568,0,
2024-01-02 12:20:00,49.942188,0,
2024-01-02 12:25:00,51.059449,0,
2024-01-02 12:30:00,48.164754,0,
2024-01-02 12:35:00,50.004210,0,
2024-01-02 12:40:00,49.220053,0,
2024-01-02 12:45:00,48.827425,0,
2024-01-02 12:50:00,51.024125,0,
2024-01-02 12:55:00,49.378196,0,
2024-01-02 13:00:00,51.797962,0,
2024-01-02 13:05:00,49.064193,0,
2024-01-02 13:10:00,50.463802,0,
2024-01-02 13:15:00,49.727260,0,
2024-01-02 13:20:00,49.095174,0,
2024-01-02 13:25:00,50.705210,0,
2024-01-02 13:30:00,49.814021,0,
2024-01-02 13:35:00,50.723853,0,
2024-01-02 13:40:00,49.943250,0,
2024-01-02 13:45:00,48.697020,0,
2024-01-02 13:50:00,49.877517,0,
2024-01-02 13:55:00,50.062346,0,
2024-01-02 14:00:00,51.150156,0,
2024-01-02 14:05:00,48.912477,0,
2024-01-02 14:10:00,49.952804,0,
2024-01-02 14:15:00,47.933746,0,
2024-01-02 14:20:00,50.781792,0,
2024-01-02 14:25:00,48.702220,0,
2024-01-02 14:30:00,47.832369,0,
2024-01-02 14:35:00,49.928940,0,
2024-01-02 14:40:00,51.326822,0,
2024-01-02 14:45:00,48.170664,0,
2024-01-02 14:50:00,48.694357,0,
2024-01-02 14:55:00,49.108070,0,
2024-01-02 15:00:00,48.644604,0,
2024-01-02 15:05:00,50.455313,0,
2024-01-02 15:10:00,49.031159,0,
2024-01-02 15:15:00,49.134182,0,
2024-01-02 15:20:00,50.699966,0,
2024-01-02 15:25:00,49.093382,0,
2024-01-02 15:30:00,50.519336,0,
2024-01-02 15:35:00,48.834338,0,
2024-01-02 15:40:00,48.545434,0,
2024-01-02 15:45:00,47.797461,0,
2024-01-02 15:50:00,52.233443,0,
2024-01-02 15:55:00,49.615689,0,
2024-01-02 16:00:00,50.292720,0,
2024-01-02 16:05:00,49.962741,0,
2024-01-02 16:10:00,50.191954,0,
2024-01-02 16:15:00,50.059624,0,
2024-01-02 16:20:00,52.289860,0,
2024-01-02 16:25:00,48.753288,0,
2024-01-02 16:30:00,48.131045,0,
2024-01-02 16:35:00,48.785648,0,
2024-01-02 16:40:00,48.398349,0,
2024-01-02 16:45:00,50.896354,0,
2024-01-02 16:50:00,50.984454,0,
2024-01-02 16:55:00,48.846421,0,
2024-01-02 17:00:00,48.331477,0,
2024-01-02 17:05:00,49.574244,0,
2024-01-02 17:10:00,51.669349,0,
2024-01-02 17:15:00,46.616517,0,
2024-01-02 17:20:00,50.631952,0,
2024-01-02 17:25:00,48.709094,0,
2024-01-02 17:30:00,51.248441,0,
2024-01-02 17:35:00,48.706491,0,
2024-01-02 17:40:00,49.657501,0,
2024-01-02 17:45:00,48.192465,0,
2024-01-02 17:50:00,48.827291,0,
2024-01-02 17:55:00,51.663007,0,
2024-01-02 18:00:00,50.984694,0,
2024-01-02 18:05:00,49.517998,0,
2024-01-02 18:10:00,48.955793,0,
2024-01-02 18:15:00,47.727431,0,
2024-01-02 18:20:00,49.527612,0,
2024-01-02 18:25:00,49.962916,0,
2024-01-02 18:30:00,49.899135,0,
2024-01-02 18:35:00,49.887450,0,
2024-01-02 18:40:00,48.653828,0,
2024-01-02 18:45:00,49.920471,0,
2024-01-02 18:50:00,49.953592,0,
2024-01-02 18:55:00,51.548674,0,
2024-01-02 19:00:00,52.240080,0,
2024-01-02 19:05:00,49.835613,0,
2024-01-02 19:10:00,49.080433,0,
2024-01-02 19:15:00,49.922021,0,
2024-01-02 19:20:00,49.270854,0,
2024-01-02 19:25:00,49.109079,0,
2024-01-02 19:30:00,49.929620,0,
2024-01-02 19:35:00,48.748035,0,
2024-01-02 19:40:00,50.727328,0,
2024-01-02 19:45:00,49.875301,0,
2024-01-02 19:50:00,50.300010,0,
2024-01-02 19:55:00,49.780472,0,
2024-01-02 20:00:00,49.127295,0,
2024-01-02 20:05:00,48.862449,0,
2024-01-02 20:10:00,49.715269,0,
2024-01-02 20:15:00,49.341488,0,
2024-01-02 20:20:00,50.280682,0,
2024-01-02 20:25:00,49.994682,0,
2024-01-02 20:30:00,48.365232,0,
2024-01-02 20:35:00,50.080546,0,
2024-01-02 20:40:00,48.388567,0,
2024-01-02 20:45:00,49.260227,0,
2024-01-02 20:50:00,49.646776,0,
2024-01-02 20:55:00,47.509672,0,
2024-01-02 21:00:00,50.109809,0,
2024-01-02 21:05:00,50.181180,0,
2024-01-02 21:10:00,49.810371,0,
2024-01-02 21:15:00,49.490819,0,
2024-01-02 21:20:00,49.551676,0,
2024-01-02 21:25:00,48.828153,0,
2024-01-02 21:30:00,49.676360,0,
2024-01-02 21:35:00,49.336866,0,
2024-01-02 21:40:00,50.110022,0,
2024-01-02 21:45:00,48.555037,0,
2024-01-02 21:50:00,50.282708,0,
2024-01-02 21:55:00,50.171863,0,
2024-01-02 22:00:00,49.830125,0,
2024-01-02 22:05:00,49.472954,0,
2024-01-02 22:10:00,50.662808,0,
2024-01-02 22:15:00,48.002478,0,
2024-01-02 22:20:00,50.552544,0,
2024-01-02 22:25:00,50.291645,0,
2024-01-02 22:30:00,50.340052,0,
2024-01-02 22:35:00,50.459975,0,
2024-01-02 22:40:00,49.215627,0,
2024-01-02 22:45:00,49.688648,0,
2024-01-02 22:50:00,50.764470,0,
2024-01-02 22:55:00,50.516767,0,
2024-01-02 23:00:00,50.248055,0,
2024-01-02 23:05:00,48.182816,0,
2024-01-02 23:10:00,50.645465,0,
2024-01-02 23:15:00,51.403365,0,
2024-01-02 23:20:00,51.211606,0,
2024-01-02 23:25:00,50.280654,0,
2024-01-02 23:30:00,48.130786,0,
2024-01-02 23:35:00,51.131054,0,
2024-01-02 23:40:00,49.823294,0,
2024-01-02 23:45:00,46.960976,0,
2024-01-02 23:50:00,50.452649,0,
2024-01-02 23:55:00,48.209394,0,
2024-01-03 00:00:00,48.444271,0,
2024-01-03 00:05:00,49.238049,0,
2024-01-03 00:10:00,51.527109,0,
2024-01-03 00:15:00,49.554986,0,
2024-01-03 00:20:00,50.325190,0,
2024-01-03 00:25:00,52.097562,0,
2024-01-03 00:30:00,51.912836,0,
2024-01-03 00:35:00,49.875976,0,
2024-01-03 00:40:00,49.710175,0,
2024-01-03 00:45:00,48.486955,0,
2024-01-03 00:50:00,49.166650,0,
2024-01-03 00:55:00,50.510430,0,
2024-01-03 01:00:00,50.474877,0,
2024-01-03 01:05:00,50.132286,0,
2024-01-03 01:10:00,51.193762,0,
2024-01-03 01:15:00,49.073158,0,
2024-01-03 01:20:00,49.932708,0,
2024-01-03 01:25:00,50.877492,0,
2024-01-03 01:30:00,50.700975,0,
2024-01-03 01:35:00,51.285135,0,
2024-01-03 01:40:00,50.476424,0,
2024-01-03 01:45:00,49.628717,0,
2024-01-03 01:50:00,50.434631,0,
2024-01-03 01:55:00,48.796886,0,
2024-01-03 02:00:00,48.032649,0,
2024-01-03 02:05:00,50.696806,0,
2024-01-03 02:10:00,49.933832,0,
2024-01-03 02:15:00,50.370092,0,
2024-01-03 02:20:00,47.962779,0,
2024-01-03 02:25:00,49.561863,0,
2024-01-03 02:30:00,49.280171,0,
2024-01-03 02:35:00,48.962945,0,
2024-01-03 02:40:00,47.293982,0,
2024-01-03 02:45:00,49.598152,0,
2024-01-03 02:50:00,51.076765,0,
2024-01-03 02:55:00,50.457197,0,
2024-01-03 03:00:00,49.278864,0,
2024-01-03 03:05:00,49.982149,0,
2024-01-03 03:10:00,50.908160,0,
2024-01-03 03:15:00,46.687499,0,
2024-01-03 03:20:00,49.850556,0,
2024-01-03 03:25:00,50.651840,0,
2024-01-03 03:30:00,50.818554,0,
2024-01-03 03:35:00,52.040876,0,
2024-01-03 03:40:00,51.362055,0,
2024-01-03 03:45:00,50.375075,0,
2024-01-03 03:50:00,50.362371,0,
2024-01-03 03:55:00,50.944334,0,
2024-01-03 04:00:00,49.352808,0,
2024-01-03 04:05:00,49.951774,0,
2024-01-03 04:10:00,51.087487,0,
2024-01-03 04:15:00,52.348934,0,
2024-01-03 04:20:00,49.808879,0,
2024-01-03 04:25:00,49.941919,0,
2024-01-03 04:30:00,50.238176,0,
2024-01-03 04:35:00,51.611844,0,
2024-01-03 04:40:00,49.963624,0,
2024-01-03 04:45:00,51.763231,0,
2024-01-03 04:50:00,48.840011,0,
2024-01-03 04:55:00,49.776756,0,
2024-01-03 05:00:00,49.762202,0,
2024-01-03 05:05:00,50.943807,0,
2024-01-03 05:10:00,51.254312,0,
2024-01-03 05:15:00,48.188667,0,
2024-01-03 05:20:00,48.901859,0,
2024-01-03 05:25:00,50.404223,0,
2024-01-03 05:30:00,49.209568,0,
2024-01-03 05:35:00,48.173087,0,
2024-01-03 05:40:00,51.246176,0,
2024-01-03 05:45:00,50.592764,0,
2024-01-03 05:50:00,50.591813,0,
2024-01-03 05:55:00,49.429465,0,
2024-01-03 06:00:00,51.234726,0,
2024-01-03 06:05:00,49.712048,0,
2024-01-03 06:10:00,51.315722,0,
2024-01-03 06:15:00,48.906002,0,
2024-01-03 06:20:00,48.975037,0,
2024-01-03 06:25:00,50.245596,0,
2024-01-03 06:30:00,49.157201,0,
2024-01-03 06:35:00,50.810541,0,
2024-01-03 06:40:00,50.312105,0,
2024-01-03 06:45:00,48.892435,0,
2024-01-03 06:50:00,50.087439,0,
2024-01-03 06:55:00,49.578467,0,
2024-01-03 07:00:00,51.098999,0,
2024-01-03 07:05:00,49.240936,0,
2024-01-03 07:10:00,49.472992,0,
2024-01-03 07:15:00,51.453484,0,
2024-01-03 07:20:00,52.686312,0,
